t,x,z
226,394.7083422906768,-153.97802348187676
227,397.1575861063551,-156.43199798901776
228,399.35390840089514,-158.57160904492522
229,401.70684724419993,-160.79000768286716
230,404.02243331670553,-163.24746921012604
231,406.782727296169,-165.8789348665331
232,408.89351750604214,-167.92570635967735
233,410.8552519259085,-169.68726675971442
234,412.8331648480545,-171.49147399051466
235,414.78723321892414,-173.2869728449044
236,417.4956629668123,-175.66051797780568
237,419.7265020899324,-177.726689868752
238,421.5749627790711,-179.32206227589566
239,423.5350008577575,-181.1502592260677
240,425.52434417159776,-182.97885639511102
241,427.49939246267866,-184.80338743830214
242,429.44716561469033,-186.58401371704048
243,431.43214698597137,-188.41043072240691
244,433.5216328506042,-190.27092361144094
245,435.4438151266001,-192.08942782398236
246,437.4202010022809,-193.8700999189068
247,439.4283984606795,-195.6899269278306
248,441.45278430767655,-197.54218236007995
249,443.47593730434653,-199.34852000473472
250,445.4728237660612,-201.10636083266152
251,447.5659601404474,-202.9468343644489
252,450.13568637824096,-204.93187806208536
253,452.40438848577764,-206.74381968202064
254,454.43477725541663,-208.46474293584197
255,456.4588727556808,-210.1804587474331
256,458.4805305431692,-211.90400268991584
257,460.16026139747487,-213.54704256391148
258,462.20488774534857,-215.27044288358113
259,464.1419056903753,-216.9788704579937
260,466.2014457746378,-218.6864071126645
261,468.1429598594885,-220.3892802779004
262,470.2451222523563,-222.11209841117767
263,472.4479121800325,-223.86957120882312
264,474.7400383346905,-225.6610449647178
265,476.76121020755926,-227.29966565237632
266,478.859929482895,-228.9835602464696
267,480.8028332854756,-230.6726030984927
268,483.1410850844447,-232.67907332281092
269,485.5226811309391,-234.75480363031323
270,487.7403354052064,-236.47567003360462
271,490.44354885280916,-238.1163499860284
272,492.889449086435,-239.90689980601763
273,495.29711603479774,-241.64917108130481
274,497.7018495676512,-243.49519760942448
275,500.14972963605646,-245.34880601189877
276,502.3647668702472,-247.00514659887696
277,504.42758432489205,-248.64089356379634
278,506.61258981962425,-250.3110966265678
279,509.11569485058374,-252.23566523348785
280,511.273458862977,-254.0045930745853
281,513.591949793072,-255.7555147393642
282,516.3568107971217,-258.08448048744555
283,518.8100787348495,-259.93071668208097
284,521.2570537414731,-262.0840607839525
285,523.4149464779258,-263.7926824038879
286,525.7256479268574,-265.58838108853877
287,528.2143160903923,-267.4157533558881
288,530.6127597505039,-269.23469675113444
289,533.1520217604221,-271.0810617770079
290,535.3656779555864,-272.72271257397387
291,537.8671833608348,-274.5219182538889
292,540.0539445710351,-276.1850217483019
293,542.2927516990266,-277.85192754008887
294,544.5402621344954,-279.5191423710799
295,546.9210905656234,-281.1908789993926
296,549.2571692255736,-282.91810231151425
297,551.5440597299138,-284.5753259939011
298,553.5198281369087,-286.16678669695864
299,555.5838329091374,-287.71587491390216
300,557.8636751918981,-289.4221976980113
301,560.5059049353118,-291.13782417469866
302,562.6920627789276,-292.7560843901414
303,564.8918947772344,-294.38361092856894
304,567.3157204860591,-296.0970376522041
305,569.6006660817262,-297.67856616855255
306,572.008596726162,-299.32263032360004
307,574.350934561584,-300.9611571588791
308,576.5749429011181,-302.5900667132455
309,579.0596988297201,-304.29342860200086
310,581.4063120362457,-305.85749228384674
311,583.8600156063193,-307.4743732691661
312,586.1184637045649,-308.78552244066634
313,588.536440061638,-310.46740713922605
314,590.9948068051963,-312.1601474971139
315,593.5821496973507,-313.73659088964695
316,595.8040637920335,-315.2794590091115
317,598.1219008080122,-316.8965891155451
318,600.4375648109705,-318.6050328358364
319,602.6312519762939,-320.1681805469974
320,604.8391584208686,-321.7059243539211
321,607.368786952421,-323.3665484673644
322,609.6331658874994,-324.9422622902438
323,611.8905222636176,-326.51224942059713
324,614.140448472977,-328.0862311417143
325,616.3757172727641,-329.63450194199424
326,618.5382221563633,-331.19642776164113
327,620.7450121638478,-332.76790784373634
328,622.8744680975428,-334.28292889766817
329,625.0080237825161,-335.8140376512612
330,627.1416782384731,-337.29949450698507
331,629.4223127307266,-338.83210057561257
332,631.6181568153265,-340.3978576568559
333,633.6220547612872,-341.4797813488973
334,635.6337318368272,-342.4264266841182
335,637.9925016788462,-344.26733081639634
336,640.371285133857,-345.86330825817186
337,642.8181897527612,-347.7276710111577
338,644.9991503609873,-348.7205966877182
339,647.2067227151998,-350.2624264784457
340,649.545852354751,-351.8718115886721
341,651.907342788294,-353.5725182486479
342,654.3302860196446,-355.31214898820105
343,656.7100025484347,-357.3305642963267
344,659.0308985174433,-359.10335738528994
345,661.3851168743768,-360.895772191257
346,663.5402807523983,-362.40843363746103
347,665.8243959899278,-364.03808963948126
348,668.38298607796,-366.1198544671063
349,671.128234169334,-368.41831033748133
350,673.314648388631,-369.95677396495796
351,675.663504046264,-371.974702967606
352,678.0985847133644,-373.96832369139065
353,680.6500642566151,-376.02374625527665
354,683.285065150354,-378.40421901381706
355,685.8416192955808,-380.151575975042
356,688.1132202704111,-381.74291428738877
357,690.3851509089691,-383.3144838675162
358,692.8178482362122,-385.02710726417376
359,695.0924397891952,-386.5304010092266
360,697.5968195623019,-388.38797321086867
361,699.9008770915194,-389.99219010204234
362,702.3450802690239,-391.6153896506982
363,704.7779099822741,-393.327666657128
364,707.1840097279577,-395.03265902061383
365,709.4076928275338,-396.5526507582503
366,711.6595413077831,-398.0775235961281
367,714.313776697091,-400.1783224642427
368,716.5859973689311,-401.76716406970235
369,718.821643592159,-403.3231074981701
370,721.0149710951538,-404.7978065755605
371,723.1817694620329,-406.20980334252926
372,725.3211570105232,-407.6147300538663
373,726.8456099339091,-409.09527062742546
374,728.2651806115633,-410.43791556086427
375,730.55382680906,-411.7309249641748
376,732.408138962041,-412.79726737564005
377,734.6541152767443,-414.2671171995197
378,736.8232088355493,-415.96072109551926
379,739.1018298544359,-417.49872177482206
380,741.349076038607,-418.98648549421785
381,742.7518357785383,-419.58810273903214
382,745.1178979555275,-421.30664477392776
383,747.4289125611099,-423.1792203057591
384,749.6076492086913,-424.4870724583887
385,751.8139441875911,-425.8947012677161
386,753.7981615740537,-427.3216071544804
387,756.1552363899561,-429.4669137828393
388,758.430534322558,-430.94007632845137
389,760.7792928857259,-432.66055371925904
390,762.9297862446332,-434.28724643125446
391,765.1088418898456,-435.6787970328677
392,767.5477382434871,-437.2938485771239
393,770.0012370124698,-438.693316492688
394,772.4664376969423,-440.3189659888281
395,774.7501114915593,-441.24396917910286
396,777.0537353220076,-442.6441344887428
397,779.6211041880645,-443.6180912388113
398,782.1303553544357,-445.2414128262357
399,784.1595684174924,-446.13383572065726
400,786.2495322437253,-447.29061975169355
401,789.0729039507421,-448.7842277348105
402,791.5435119468535,-449.8735074782435
403,793.6643476822502,-451.42133836841293
404,796.1584342050822,-452.9126295917013
405,798.9796628418095,-454.85200525016427
406,802.0171786403149,-457.19347326306945
407,804.3330128185013,-458.5712590191348
408,806.6666439665316,-460.3669388023823
409,809.5202135431978,-462.26134076351155
410,812.1493758340864,-463.85297924862414
411,814.8851680343918,-465.27449893616625
412,816.8886240363391,-465.5701637872765
413,819.2597982387736,-468.25757252192756
414,821.9773455990355,-469.58041969194574
415,825.4835005914936,-471.71750713558015
416,828.4818741247043,-473.95254614798586
417,830.9171500195031,-475.39873795801316
418,833.7210325021726,-477.2692431035341
419,836.0781902393361,-478.61615251554383
420,838.6911783615443,-480.24613861351384
421,841.0558378876153,-481.21244248544224
422,843.6269050802845,-482.787832848601
423,846.5880726346173,-484.7468903729353
424,848.933782528968,-486.05801681399544
425,851.3193696323895,-487.2157891778911
426,853.2623405743617,-488.1519540064664
427,855.6431177607354,-489.4197932583838
428,858.4002074616836,-491.3320672239164
429,861.2502047899153,-493.150999458769
430,863.5442930319862,-494.36543412655647
431,865.9272286767086,-495.7148843858378
432,868.4841661788914,-497.1494004323883
433,870.8622611384287,-498.4275056097481
434,873.4980592338367,-500.00578089181374
435,875.9370845618913,-501.34196564466816
436,878.9936243917463,-503.2299484580969
437,881.6521836052825,-504.69992333513153
438,883.9046016372622,-505.89924979245944
439,886.6485042594609,-507.5317993226953
440,889.4349152415159,-509.24945382339297
441,891.8745512415413,-510.555344727653
442,894.2508208018146,-511.79565563303544
443,896.6279364617982,-513.0231821359607
444,898.4289446812784,-514.1408000764045
445,900.594526374186,-516.7170598528608
446,902.9838947961003,-518.4598175178181
447,904.0746246599839,-518.8021909917368
448,906.008755672194,-520.3865382492763
449,909.0414025707457,-523.4509354041378
450,911.3768269007447,-524.6713881589561
451,914.4841563563871,-527.0196054134618
452,916.3564088908386,-527.9338370290029
453,918.6536278642087,-529.3815620778985
454,921.0432390053062,-532.0361349710283
455,922.6981669259936,-532.5901013502257
456,925.4804454209612,-534.113429460699
457,927.7437948985297,-535.40951257566
458,929.8490320179333,-536.7058839033347
459,932.5910604535442,-538.3140454050534
460,935.0176120904442,-539.4129063580477
461,937.6596123865747,-540.736382995556
462,938.9476341509034,-540.8796452971936
463,941.1253419831202,-541.6307162743268
464,943.5682076373963,-542.7475042134425
465,946.5468681034257,-544.2253493409348
466,948.8979119164708,-545.6520216593252
467,948.7569045200573,-545.5311819744635
468,949.6756332045263,-545.3024184888556
469,952.0543961113995,-546.2872569222901
470,951.6883816063519,-546.1763693386911
471,951.830879063111,-546.131622766543
472,952.7889475321895,-546.0417834292236
473,953.8943314066314,-545.9297244525537
474,955.3189846833792,-546.1116929169385
475,955.5061886859938,-546.0214161209437
476,957.1577893907336,-545.8406606338586
477,957.1931718718669,-545.730761430962
478,957.2486006101109,-545.6219452227782
479,957.5522005298276,-545.5022843532588
480,958.2619877212828,-545.4205792869896
481,958.5395545681072,-545.3221994456686
482,959.1119386988123,-545.2386797004486
483,961.3468648822774,-545.4668601744849
484,961.5970529873496,-545.3964083549354
485,962.1326604432586,-545.3138701237046
486,963.8318601995287,-545.6791405649993
487,965.0903797480292,-545.714586082658
488,965.9827883697943,-545.7289402638683
489,967.0609159934023,-545.8229749280852
490,969.5120896901077,-546.0342497222027
491,970.7043062074074,-546.152006951232
492,971.3074279727817,-547.0287319604511
493,973.6973790644727,-547.270904820851
494,975.1687327276413,-547.499182702264
495,976.9284465921581,-547.8368318899478
496,979.4694218996034,-548.2179013074976
497,981.7478121618836,-548.5082959395016
498,984.2074613728394,-549.4268925939643
499,986.3704057261806,-549.7406413582175
500,987.8393750078003,-549.9354010102654
501,990.2995834231018,-550.8427175174924
502,992.4727375138225,-551.1090018662569
503,994.9569914379753,-551.9078119510125
504,997.4841005316075,-552.8051382338253
505,999.9596683657917,-553.564343907565
506,1001.8029122676525,-553.8539369642074
507,1003.9413458250257,-554.2120524058656
508,1006.5203292427886,-554.7292550673187
509,1009.0139162420326,-555.3233377999758
510,1011.4874312261824,-556.1910951063793
511,1013.997950514776,-556.9428067918442
512,1016.4386923706776,-557.8091508002012
513,1018.861702693739,-558.6731397938453
514,1020.8038285330765,-559.0936972553186
515,1022.8120244952041,-559.5372184836488
516,1024.801105433406,-560.0174237299027
517,1026.9008892212487,-560.5338587974156
518,1029.5930889896624,-561.1719601191447
519,1032.026237020178,-561.8410907218113
520,1034.6747051798795,-562.7883743881744
521,1036.8066640532268,-563.39710200812
522,1039.2481731115438,-564.2118860599046
523,1041.6315058017963,-564.9962021155836
524,1044.0089666417243,-565.8201674293445
525,1046.3885872613478,-566.605289350323
526,1048.8175498757096,-567.4089163758516
527,1051.1644487171109,-568.1122553046896
528,1052.7858834102105,-568.5070365962048
529,1055.1051056075744,-569.2154459471124
530,1057.5988758914953,-569.9332889914665
531,1060.0369192711805,-570.6827623715332
532,1062.50164511808,-571.4379383691531
533,1064.9243768790434,-572.2551249414394
534,1067.3107397121273,-573.0524390637686
535,1069.730186192134,-573.8018407417792
536,1072.1475080110633,-574.5740892875551
537,1074.7111904238852,-575.3965841349496
538,1077.0159063753813,-576.1362056557183
539,1079.4009646025033,-576.8751122956195
540,1081.597770590596,-577.6120927786417
541,1084.0731533492856,-578.3544638854524
542,1086.4968601137493,-579.0880073940422
543,1088.939995296066,-579.8196371344933
544,1091.5494918892211,-580.5776418268459
545,1093.9457575205495,-581.2941168022726
546,1096.3510510222468,-582.036811494181
547,1098.699938627551,-582.7736896709273
548,1101.074755469595,-583.4760248318318
549,1103.3896479892567,-584.1739054048867
550,1105.7974379947323,-584.8955042096856
551,1108.2048657184368,-585.6084011037091
552,1110.6919053837946,-586.3458098441221
553,1113.2013869088644,-587.1170321496214
554,1115.7624807973814,-587.9123291130429
555,1118.235334206883,-588.6486852661902
556,1120.6531376247701,-589.3415129905918
557,1123.0544959574324,-590.0286295397032
558,1125.5902217481657,-590.8332193272129
559,1128.1928286430484,-591.6343974496134
560,1130.5692088976227,-592.3161870612321
561,1133.011211623424,-592.9901153829753
562,1135.4114122665696,-593.669993769622
563,1137.8436597437915,-594.3334199869231
564,1140.1685270027706,-594.974957733131
565,1142.6060595781894,-595.6437863825379
566,1145.4205847327228,-596.5764061804947
567,1147.849380242063,-597.2363132703058
568,1150.3726105845137,-597.9446609079337
569,1152.8784786741921,-598.6217980296026
570,1155.4512760304012,-599.3837758259705
571,1157.9993470643483,-600.1235877462009
572,1160.532118874771,-600.8061086527704
573,1163.0321204629263,-601.4578424925544
574,1165.5944256376424,-602.1390931445782
575,1168.0230234562093,-602.7422815381904
576,1170.8606848401917,-603.6008951790548
577,1173.4073624398586,-604.2795981577416
578,1175.8778609431515,-604.8914766377009
579,1178.5731787718514,-605.4980143487105
580,1181.0862050591259,-606.078309699867
581,1183.6882207552862,-606.7486310630846
582,1186.2229551553983,-607.1848183433955
583,1188.823891400332,-607.8973805418783
584,1191.4534211426928,-608.4738885503557
585,1194.0227324927507,-609.0803097290744
586,1196.9930524056517,-610.0368074750379
587,1199.396594395352,-610.5945226196395
588,1201.8445852513098,-611.1677377243833
589,1204.3514593454074,-611.722369253542
590,1206.8245597840091,-612.2787334362215
591,1209.3692266444602,-612.8361784452472
592,1211.8673280323042,-613.3808704400241
593,1214.407976647824,-613.9335907469481
594,1216.98444170089,-614.4959370465273
595,1219.5332802626797,-615.0582772067974
596,1222.0967628436233,-615.6150941529298
597,1225.0944620072232,-616.4531391224579
598,1227.6317631721147,-617.0006150378061
599,1230.1609415021212,-617.5315148053288
600,1232.7107349831326,-618.0650509066127
601,1235.2583934708896,-618.5845714376047
602,1237.799089473148,-619.1054506663769
603,1240.347736475806,-619.6375107783298
604,1242.8718830182938,-620.1636571926656
605,1245.4223225110657,-620.698470410231
606,1247.9852095715864,-621.2364607417951
607,1250.570231167667,-621.7714563930739
608,1253.1315453909115,-622.2705931136054
609,1255.721093619872,-622.7971415763955
610,1258.2784317775668,-623.2964871173708
611,1260.858569067192,-623.7607673496054
612,1263.4785670123977,-624.2787143305612
613,1266.0336958860926,-624.7789886244694
614,1268.6312660087349,-625.2877748129189
615,1271.2188275831174,-625.7566045383363
616,1273.8280122399358,-626.2432563201071
617,1276.5195532384244,-626.7136540271948
618,1279.0561990316883,-627.1975237309975
619,1281.6581067071538,-627.6575108873349
620,1284.2611886499847,-628.1182266818859
621,1286.879963758499,-628.5813983927256
622,1289.5989658154226,-629.0807659289623
623,1292.2612218152772,-629.560783319534
624,1294.8662760889372,-630.015090488807
625,1297.9941385763827,-630.7085648026116
626,1300.579156276084,-631.1518850648359
627,1303.259284264325,-631.6585836500801
628,1306.1265752125166,-632.2011869610478
629,1308.9475405120324,-632.7050981733463
630,1311.8326786888367,-633.194701281017
631,1314.6113977227658,-633.6853345955353
632,1317.3609701513649,-634.1622980635614
633,1320.1594725618365,-634.657387435978
634,1323.000958179951,-635.1558460339663
635,1325.6439993376207,-635.5671519142935
636,1328.3123899846535,-635.9759106422289
637,1331.0713666662964,-636.3966633444384
638,1333.8193243015726,-636.8624220665876
639,1336.4938462862287,-637.2863501142915
640,1339.1673569530153,-637.6835090060681
641,1341.8332555218813,-638.1021102983516
642,1344.5279349214516,-638.5085190848789
643,1347.357198272867,-638.9959562256187
644,1350.074897071718,-639.371253183294
645,1352.745333761287,-639.7530611581997
646,1355.4335626865914,-640.1198513618777
647,1358.101578380465,-640.4844095658395
648,1360.8075015171362,-640.8282453142865
649,1363.515405981702,-641.1703894789713
650,1366.2309358832895,-641.5124808478892
651,1368.9691986806347,-641.8631327448281
652,1371.6871107110703,-642.234847001672
653,1374.5374236539628,-642.6441217590962
654,1377.2383851490465,-642.9835068129559
655,1380.010232789665,-643.3367408995483
656,1382.7557543588812,-643.6962747806388
657,1385.2977593493165,-643.931213495503
658,1388.0016206222092,-644.2536850057952
659,1390.7063480864833,-644.5610364717238
660,1393.3154318649788,-644.809375777541
661,1396.012554267173,-645.1255250004727
662,1398.7820343510969,-645.4700198353089
663,1401.4713600005107,-645.7634834895799
664,1404.1068491639053,-646.068346899225
665,1406.8194120172188,-646.3711601499837
666,1409.5526326095487,-646.656171919912
667,1412.229750734435,-646.9326597614872
668,1414.931316634619,-647.2047686046884
669,1417.6418207744741,-647.4918071241215
670,1420.3271332361699,-647.7467736813268
671,1422.9848248546762,-648.0157071415885
672,1425.6463137669705,-648.2846690878129
673,1428.3464874887795,-648.5601025036478
674,1431.0067153060443,-648.817648464976
675,1433.6471680461623,-649.074402249892
676,1436.3218179999337,-649.2939090261058
677,1439.0574488606371,-649.5151282425527
678,1441.7715702808325,-649.7682109292867
679,1444.6481299044822,-649.9678914048251
680,1447.453074785441,-650.2208450568763
681,1450.2476828383,-650.46085487566
682,1453.0893773257424,-650.6930157011803
683,1456.1300248502248,-650.9477121497525
684,1458.9467377826256,-651.1602100602239
685,1461.751112549936,-651.3687505795385
686,1464.4632957073368,-651.5971988009916
687,1467.0851146358737,-651.820618103501
688,1470.0563434668045,-652.1039366783527
689,1472.662468509501,-652.3049609720956
690,1475.0749463003276,-652.4563125447866
691,1477.8523528329852,-652.6935132579097
692,1480.5012601556502,-652.888760185138
693,1483.2592892766027,-653.1285770340278
694,1485.944200582945,-653.3079941597217
695,1488.646803116587,-653.5175960062357
696,1491.264155186445,-653.6890565413146
697,1493.9775571799337,-653.9023636024224
698,1496.657991009713,-654.0879882564153
699,1499.3384349322446,-654.2354476764544
700,1502.000770564906,-654.3905834519635
701,1504.6650003204709,-654.5464849609848
702,1507.4179718608866,-654.7237642338195
703,1509.9514886466088,-654.8378839022936
704,1512.5350000681024,-654.9559017737089
705,1515.0961495621898,-655.0629956795133
706,1517.692110113473,-655.1788474711635
707,1520.266318314985,-655.2715999005889
708,1522.812249773381,-655.3715168877823
709,1525.3609418079113,-655.484488415799
710,1527.8514259236438,-655.6341706246685
711,1530.509828937843,-655.7240553047616
712,1533.1289556859276,-655.824646932013
713,1535.6396642708705,-655.9462791276643
714,1538.2071255384114,-656.0475002977295
715,1540.7507484934845,-656.1639495149805
716,1543.3101861951848,-656.2574935838218
717,1545.6935800814028,-656.4457338293088
718,1548.2975614677594,-656.5361191539902
719,1550.759806982722,-656.6848401789044
720,1553.1482423430105,-656.8162123426854
721,1555.3796953417768,-657.0398183863666
722,1557.8825891230692,-657.1291788306128
723,1560.463020985171,-657.2096899453154
724,1562.9650076342457,-657.2968729862995
725,1565.530213892896,-657.3544458427639
726,1568.1015043808675,-657.3975025855783
727,1570.682264714906,-657.4302668836884
728,1573.303271262145,-657.4600638140018
729,1575.7272460602646,-657.5263373185419
730,1578.243890118181,-657.5463611217332
731,1580.7829299812954,-657.5723145218592
732,1583.2808310521834,-657.6110512734577
733,1585.8257820688586,-657.6430066093421
734,1588.2186956440287,-657.7093750269277
735,1590.62856358082,-657.7561652444637
